,title,galleryURL,viewItemURL,postalCode,price_in_US,shipping_cost,converted_price,benchmade,buck,case,crkt,kershaw,leatherman,spyderco,victorinox,Binary_Target,profit,ROI
9087,victorinox explorer red swiss army knife w/ magnifying glass! complete!!!,https://i.ebayimg.com/thumbs/images/g/7p0AAOSw3Z5ivzwR/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Explorer-Red-Swiss-Army-Knife-w-Magnifying-Glass-COMPLETE-/265761449862,488**,33.22,0.0,33.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,13.219999999999999,66.1
9088,kershaw link 1776tgrybw assisted pocket knife,https://i.ebayimg.com/thumbs/images/g/mn0AAOSwVGhiu8Mq/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Link-1776TGRYBW-Assisted-Pocket-Knife-/144625255357,472**,38.0,0.0,38.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,23.0,153.33333333333334
9089,victorinox swiss army knife minichamp mini champ,https://i.ebayimg.com/thumbs/images/g/8-wAAOSwuONivM27/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Swiss-Army-Knife-Minichamp-mini-champ-/134159579430,049**,34.99,0.0,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,14.990000000000002,74.95
9090,"1600 kershaw chive knife plain blade 3"" frame lock!",https://i.ebayimg.com/thumbs/images/g/SfoAAOSwgQ9ixjSb/s-l140.jpg,https://www.ebay.com/itm/1600-Kershaw-Chive-Knife-plain-Blade-3-frame-lock-/255617907907,488**,27.99,0.0,27.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,12.989999999999998,86.6
9091,"victorinox swiss army knife, spartan, corkscrew and a can opener",https://i.ebayimg.com/thumbs/images/g/K0oAAOSw9fxguAjM/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Swiss-Army-knife-Spartan-corkscrew-and-can-opener-/184867789229,891**,18.4,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-1.6000000000000014,-8.000000000000007
9092,benchmade usa 553 pocket knife mel pardue s30v  tanto black blade,https://i.ebayimg.com/thumbs/images/g/p1sAAOSwHWlixaP1/s-l140.jpg,https://www.ebay.com/itm/BENCHMADE-USA-553-POCKET-KNIFE-Mel-PARDUE-S30v-tanto-black-blade-/255617231434,242**,109.97,5.99,115.96,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,70.96,157.68888888888887
9093,"victorinox climber swiss army knife, superior matte red nylon handles",https://i.ebayimg.com/thumbs/images/g/spcAAOSwct1Zd7MR/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Climber-Swiss-Army-knife-superior-matte-red-nylon-handles-/293014196371,863**,15.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-1.0,-5.0
9094,benchmade 417bk folding knife,https://i.ebayimg.com/thumbs/images/g/5icAAOSw2FxirNBr/s-l140.jpg,https://www.ebay.com/itm/Benchmade-417BK-Folding-Knife-/384966450296,836**,170.0,15.0,185.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,140.0,311.11111111111114
9095,kershaw filter 1306bw folding pocket knife,https://i.ebayimg.com/thumbs/images/g/9fwAAOSwkWNivKz7/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Filter-1306BW-Folding-Pocket-Knife-/144626842890,472**,14.0,0.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,-1.0,-6.666666666666667
9096,crkt li'l guppie 9075 knife,https://i.ebayimg.com/thumbs/images/g/5E4AAOSwGlFivjGx/s-l140.jpg,https://www.ebay.com/itm/Crkt-Lil-Guppie-9075-Knife-/144628360896,472**,32.0,0.0,32.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,True,17.0,113.33333333333333
9097,kershaw usa 1660 leek assisted opening pocket knife used,https://i.ebayimg.com/thumbs/images/g/DacAAOSwQFBiwQ8F/s-l140.jpg,https://www.ebay.com/itm/Kershaw-USA-1660-Leek-Assisted-Opening-Pocket-Knife-Used-/225057345556,626**,30.0,8.5,38.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,23.5,156.66666666666666
9098,kershaw assisted opening zing 1730ss folding pocket knife - k-z-3,https://i.ebayimg.com/thumbs/images/g/6fIAAOSwmn5itLRL/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Assisted-Opening-Zing-1730SS-Folding-Pocket-Knife-K-Z-3-/204005131701,711**,20.99,0.0,20.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,5.989999999999998,39.93333333333332
9099,lightly used benchmade 535 bugout folding knife,https://i.ebayimg.com/thumbs/images/g/6b8AAOSwh8pixJbQ/s-l140.jpg,https://www.ebay.com/itm/Lightly-Used-Benchmade-535-Bugout-Folding-Knife-/234613567439,360**,125.0,8.0,133.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,88.0,195.55555555555554
9100,victorinox classic sd mini swiss army pocket knife assorted colors (used) 58mm,https://i.ebayimg.com/thumbs/images/g/smEAAOSw6jdhvOn2/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Classic-SD-Mini-Swiss-Army-Pocket-Knife-Assorted-Colors-UsEd-58mm-/324946521772?var=0&vti=,228**,7.25,3.5,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-9.25,-46.25
9101,crkt fossil folding knife,https://i.ebayimg.com/thumbs/images/g/uKkAAOSwFRxixPCs/s-l140.jpg,https://www.ebay.com/itm/CRKT-Fossil-Folding-Knife-/134165340692,786**,22.99,2.99,25.98,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,True,10.98,73.2
9102,victorinox classic sd swiss army knife 3 tool **various colors with no logos**,https://i.ebayimg.com/thumbs/images/g/3f4AAOSwGkBfx7rY/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Classic-SD-Swiss-Army-Knife-3-Tool-Various-Colors-No-Logos-/233805693414?var=0&vti=,303**,8.53,0.0,8.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-11.47,-57.35
9103,crkt drifter folding knife,https://i.ebayimg.com/thumbs/images/g/u8gAAOSws~xixN9I/s-l140.jpg,https://www.ebay.com/itm/CRKT-Drifter-Folding-Knife-/134165290599,786**,16.99,2.99,19.98,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,4.98,33.2
9104,spyderco ladybug lockback pocket knife seki japan,https://i.ebayimg.com/thumbs/images/g/JowAAOSwfOxixYBN/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Ladybug-Lockback-Pocket-Knife-Seki-Japan-/144636464421,472**,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,False,6.0,20.0
9105,spyderco grasshopper folding pocket knife,https://i.ebayimg.com/thumbs/images/g/KpQAAOSwWCRixYEg/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Grasshopper-Folding-Pocket-Knife-/144636465666,472**,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,False,-14.0,-46.666666666666664
9106,victorinox classic swiss army knife red black blue green pink blue yellow purple,https://i.ebayimg.com/thumbs/images/g/t0MAAOSwcmBitMbS/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Classic-Swiss-Army-Knife-Red-Black-Blue-Green-Pink-Blue-Yellow-Purple-/394130794025?var=0&vti=,441**,9.95,0.0,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-10.05,-50.25000000000001
9107,benchmade hk 14717 usa d2 folding knife axis,https://i.ebayimg.com/thumbs/images/g/T40AAOSw--FixX4Z/s-l140.jpg,https://www.ebay.com/itm/Benchmade-HK-14717-USA-D2-Folding-Knife-Axis-/144636460059,472**,160.0,0.0,160.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,115.0,255.55555555555554
9108,1st quality victorinox classic small swiss army knife 3 tool pre-owned free ship,https://i.ebayimg.com/thumbs/images/g/QWAAAOSwIchhzO63/s-l140.jpg,https://www.ebay.com/itm/1st-Quality-Victorinox-classic-small-Swiss-army-knife-3-tool-pre-owned-free-ship-/384644647348?var=0&vti=,307**,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-12.0,-60.0
9109,kershaw 3871 amplitude assisted folding pocket knife,https://i.ebayimg.com/thumbs/images/g/O3gAAOSwRzxixj1D/s-l140.jpg,https://www.ebay.com/itm/Kershaw-3871-Amplitude-Assisted-Folding-Pocket-Knife-/255617940229,488**,24.0,0.0,24.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,9.0,60.0
9110,victorinox swiss army knife  assembling parts/accessories/parts,https://i.ebayimg.com/thumbs/images/g/0hMAAOSwqEJdhfiy/s-l140.jpg,https://www.ebay.com/itm/VICTORINOX-SWISS-ARMY-KNIFE-Assembling-Parts-Accessories-Parts-/323923258565?var=513192143847&vti=,*****,2.8,3.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-13.4,-67.0
9111,"crkt m16-10ks tanto knife, black, combo edge, carson design, edc - vg",https://i.ebayimg.com/thumbs/images/g/KcEAAOSwj7xixLE9/s-l140.jpg,https://www.ebay.com/itm/CRKT-M16-10KS-Tanto-Knife-Black-Combo-Edge-Carson-Design-EDC-VG-/325256852207,033**,19.9,3.95,23.85,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,8.850000000000001,59.00000000000001
9112,kershaw assisted opening rhetoric 1342 folding pocket knife!,https://i.ebayimg.com/thumbs/images/g/SbgAAOSwbYxixju-/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Assisted-Opening-Rhetoric-1342-Folding-Pocket-Knife-/265769268976,488**,18.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,3.0,20.0
9113,"crkt pilar snap on assisted folding knife, red, rare",https://i.ebayimg.com/thumbs/images/g/MqQAAOSwxrVixPMm/s-l140.jpg,https://www.ebay.com/itm/CRKT-Pilar-Snap-Assisted-Folding-Knife-Red-Rare-/134165343386,786**,59.99,2.99,62.98,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,True,47.98,319.8666666666667
9114,"black victorinox classic swiss army knife, department of the army",https://i.ebayimg.com/thumbs/images/g/49AAAOSw2F9ixhMc/s-l140.jpg,https://www.ebay.com/itm/Black-VICTORINOX-Classic-Swiss-Army-Knife-Department-Army-/134166280991,300**,11.99,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-8.01,-40.05
9115,kershaw pocket knife 1329  assisted opening,https://i.ebayimg.com/thumbs/images/g/ztkAAOSwtaJiv1CW/s-l140.jpg,https://www.ebay.com/itm/KERSHAW-POCKET-KNIFE-1329-ASSISTED-OPENING-/255609660171,242**,17.94,4.99,22.93,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,7.93,52.86666666666666
9116,kershaw cinder 1025 folding pocket knife & bottle opener - key chain knife,https://i.ebayimg.com/thumbs/images/g/Qz8AAOSwfBJitLid/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Cinder-1025-Folding-Pocket-Knife-Bottle-Opener-Key-Chain-Knife-/204005163795,711**,9.25,0.0,9.25,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,-5.75,-38.333333333333336
9117,kershaw usa 1812 dividend assisted pocket knife,https://i.ebayimg.com/thumbs/images/g/ti4AAOSwweNiu8MM/s-l140.jpg,https://www.ebay.com/itm/Kershaw-USA-1812-Dividend-Assisted-Pocket-Knife-/144625255291,472**,36.0,0.0,36.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,21.0,140.0
9118,victorinox one hand trekker swiss army knife 111mm: engraved handle & main blade,https://i.ebayimg.com/thumbs/images/g/iYgAAOSwhHRixauT/s-l140.jpg,https://www.ebay.com/itm/VICTORINOX-ONE-HAND-TREKKER-SWISS-ARMY-KNIFE-111MM-ENGRAVED-HANDLE-MAIN-BLADE-/134165929788,212**,45.0,9.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,34.0,170.0
9119,benchmade usa 484 nakamura m390 pocket knife,https://i.ebayimg.com/thumbs/images/g/8y0AAOSwXBdixNSd/s-l140.jpg,https://www.ebay.com/itm/Benchmade-USA-484-Nakamura-M390-Pocket-knife-/225062041690,242**,209.0,9.99,218.99,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,173.99,386.6444444444445
9120,kershaw swerve 3850 assisted pocket knife,https://i.ebayimg.com/thumbs/images/g/VWYAAOSw6K9ivK3f/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Swerve-3850-Assisted-Pocket-Knife-/144626844834,472**,17.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,2.0,13.333333333333334
9121,"vintage 8.5” wood handle buck knives folding hunting pocket knife, model 110",https://i.ebayimg.com/thumbs/images/g/~bkAAOSwdQlixLKJ/s-l140.jpg,https://www.ebay.com/itm/Vintage-8-5-Wood-Handle-BUCK-KNIVES-Folding-Hunting-Pocket-Knife-Model-110-/134165170532,300**,39.99,0.0,39.99,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19.990000000000002,99.95
9122,"leatherman sidekick multi-tool, knife, pliers, saw, stainless!",https://i.ebayimg.com/thumbs/images/g/M8EAAOSwIUpixjx-/s-l140.jpg,https://www.ebay.com/itm/Leatherman-Sidekick-Multi-Tool-Knife-Pliers-Saw-Stainless-/265769271301,488**,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,True,14.0,46.666666666666664
9123,crkt 5510 kiss ed halligan pocket knife framelock combo edge tanto blade,https://i.ebayimg.com/thumbs/images/g/W5sAAOSwcKdixJXZ/s-l140.jpg,https://www.ebay.com/itm/CRKT-5510-KISS-Ed-Halligan-POCKET-KNIFE-FRAMELOCK-COMBO-EDGE-TANTO-BLADE-/403756725333,490**,15.95,3.99,19.94,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,4.940000000000001,32.933333333333344
9124,case usa xx canoe 62131cv folding pocket knife,https://i.ebayimg.com/thumbs/images/g/MgsAAOSwsrNixagx/s-l140.jpg,https://www.ebay.com/itm/Case-USA-XX-Canoe-62131CV-Folding-Pocket-Knife-/144636641836,472**,38.0,0.0,38.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,True,18.0,90.0
9125,victorinox original minichamp swiss army knife - in red - rare,https://i.ebayimg.com/thumbs/images/g/tE0AAOSw0BJicX1u/s-l140.jpg,https://www.ebay.com/itm/Victorinox-original-Minichamp-Swiss-Army-knife-red-rare-/304554396037,857**,17.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,1.0,5.0
9126,benchmade mini pika 10410 combination blade folding knife lockback black,https://i.ebayimg.com/thumbs/images/g/9dcAAOSwDedixEhQ/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Mini-Pika-10410-Combination-Blade-Folding-Knife-Lockback-Black-/334494668205,303**,53.98,0.0,53.98,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.979999999999997,19.95555555555555
9127,crkt lake 111 folding knife,https://i.ebayimg.com/thumbs/images/g/LTgAAOSwVeFixOyr/s-l140.jpg,https://www.ebay.com/itm/CRKT-Lake-111-Folding-Knife-/134165330800,786**,14.99,2.99,17.98,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,2.9800000000000004,19.866666666666667
9128,kershaw showtime 1955  pocket knife,https://i.ebayimg.com/thumbs/images/g/zYAAAOSwMstivKuB/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Showtime-1955-Pocket-Knife-/144626838786,472**,21.0,0.0,21.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,6.0,40.0
9129,victorinox mauser swiss army knife,https://i.ebayimg.com/thumbs/images/g/03QAAOSwUaBixEpq/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Mauser-Swiss-Army-Knife-/225061287464,731**,99.99,10.0,109.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,89.99,449.94999999999993
9130,spyderco clipit endura ats-55  folding knife seki-city japan,https://i.ebayimg.com/thumbs/images/g/ahgAAOSwG-pixYaA/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Clipit-Endura-ATS-55-Folding-Knife-Seki-City-Japan-/144636503587,472**,51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,True,21.0,70.0
9131,kershaw assisted opening cryo 1555ti folding pocket knife (dupont lumivia),https://i.ebayimg.com/thumbs/images/g/1fcAAOSwyatiwdxN/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Assisted-Opening-Cryo-1555TI-Folding-Pocket-Knife-Dupont-Lumivia-/225058193041,549**,18.99,0.0,18.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,3.9899999999999984,26.59999999999999
9132,"vtg kershaw kai 5100 seki japan 4"" gentleman folding lockback pocket knife",https://i.ebayimg.com/thumbs/images/g/o78AAOSwBn1ikkVO/s-l140.jpg,https://www.ebay.com/itm/Vtg-Kershaw-Kai-5100-Seki-Japan-4-Gentleman-Folding-Lockback-Pocket-Knife-/402908964795,838**,24.95,0.0,24.95,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,9.95,66.33333333333333
9133,spyderco black ladybug lockback folding knife - seki japan,https://i.ebayimg.com/thumbs/images/g/vWcAAOSwy4ZivkID/s-l140.jpg,https://www.ebay.com/itm/SPYDERCO-BLACK-LADYBUG-LOCKBACK-FOLDING-KNIFE-SEKI-JAPAN-/175336832776,480**,28.5,4.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,False,2.5,8.333333333333332
9134,buck knife - odessa 254 lnib,https://i.ebayimg.com/thumbs/images/g/RjUAAOSwo8dixNcB/s-l140.jpg,https://www.ebay.com/itm/Buck-Knife-Odessa-254-LNIB-/265767793261,785**,22.0,0.0,22.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,10.0
9135,kershaw 3655 volt assisted pocket knife,https://i.ebayimg.com/thumbs/images/g/R8YAAOSwxDRivIrE/s-l140.jpg,https://www.ebay.com/itm/Kershaw-3655-Volt-Assisted-Pocket-Knife-/144626674814,472**,21.0,0.0,21.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,6.0,40.0
9136,victorinox swiss army knife officier suisse 13 blade,https://i.ebayimg.com/thumbs/images/g/3ucAAOSwBLRiwkzw/s-l140.jpg,https://www.ebay.com/itm/victorinox-swiss-army-knife-officier-suisse-13-blade-/165560377525,956**,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,True,14.0,70.0
9137,kershaw blur knife,https://i.ebayimg.com/thumbs/images/g/G-MAAOSwJwtiviqC/s-l140.jpg,https://www.ebay.com/itm/kershaw-blur-knife-/125395192424,705**,45.0,0.0,45.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,30.0,200.0
9138,kershaw chive 1600 knife ken onion assisted opening framelock plain blade usa,https://i.ebayimg.com/thumbs/images/g/rr8AAOSwwEVixLo~/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Chive-1600-Knife-Ken-Onion-Assisted-Opening-FrameLock-Plain-Blade-USA-/325256885245,410**,29.95,0.0,29.95,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,14.95,99.66666666666666
9139,benchmade usa 275 adamas sibert design d2 folding knife,https://i.ebayimg.com/thumbs/images/g/GoMAAOSwYsliwHkB/s-l140.jpg,https://www.ebay.com/itm/BENCHMADE-USA-275-ADAMAS-SIBERT-DESIGN-D2-FOLDING-KNIFE-/304550983184,614**,179.99,0.0,179.99,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,134.99,299.9777777777778
9140,kershaw 8750ttanbw shuffle ii pocket knife,https://i.ebayimg.com/thumbs/images/g/Q3IAAOSwE1JivK65/s-l140.jpg,https://www.ebay.com/itm/Kershaw-8750TTANBW-Shuffle-II-Pocket-Knife-/144626846271,472**,16.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,1.0,6.666666666666667
9141,crkt drifter folding knife,https://i.ebayimg.com/thumbs/images/g/-egAAOSw9OZixO67/s-l140.jpg,https://www.ebay.com/itm/CRKT-Drifter-Folding-Knife-/134165336712,786**,17.99,2.99,20.98,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,5.98,39.86666666666667
9142,kershaw black gulch 3120 edc folding pocket knife! rare!,https://i.ebayimg.com/thumbs/images/g/gb8AAOSwdQlixjoO/s-l140.jpg,https://www.ebay.com/itm/Kershaw-Black-Gulch-3120-EDC-Folding-Pocket-Knife-RARE-/265769263994,488**,47.99,0.0,47.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,32.99,219.93333333333337
9143,"crkt drifter 6451s folding knife, plain edge blade, stainless steel",https://i.ebayimg.com/thumbs/images/g/X1wAAOSwLoxiu8lL/s-l140.jpg,https://www.ebay.com/itm/CRKT-Drifter-6451S-Folding-Knife-Plain-Edge-Blade-Stainless-Steel-/125392006822,594**,19.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,4.0,26.666666666666668
9144,"limited edition & collectible victorinox swiss army knife: car, space cleaner...",https://i.ebayimg.com/thumbs/images/g/OCcAAOSwIWZh6ewH/s-l140.jpg,https://www.ebay.com/itm/Limited-Edition-Collectible-Victorinox-Swiss-Army-Knife-Car-Space-cleaner-/184192798954?var=0&vti=,277**,16.18,0.0,16.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-3.8200000000000003,-19.1
9145,1660cktst leek kershaw pocket knife combo edge 1660 assisted open,https://i.ebayimg.com/thumbs/images/g/7OAAAOSwPZBiu8Us/s-l140.jpg,https://www.ebay.com/itm/1660CKTST-Leek-Kershaw-Pocket-Knife-Combo-Edge-1660-Assisted-Open-/175334882049,440**,33.99,0.0,33.99,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,18.990000000000002,126.60000000000002
9146,kershaw 2019wm assisted folding knife,https://i.ebayimg.com/thumbs/images/g/NVcAAOSw85RivK2U/s-l140.jpg,https://www.ebay.com/itm/Kershaw-2019WM-Assisted-Folding-Knife-/144626844175,472**,18.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,3.0,20.0
9147,spyderco tenacious pocket knife,https://i.ebayimg.com/thumbs/images/g/6HMAAOSwSONixYwx/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Tenacious-Pocket-Knife-/144636534294,462**,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,False,4.0,13.333333333333334
9148,"victorinox huntsman swiss army knife, saw scissors, corkscrew 91mm",https://i.ebayimg.com/thumbs/images/g/bDcAAOSwAFpiREN2/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Huntsman-Swiss-Army-Knife-Saw-Scissors-Corkscrew-91mm-/203912881164,492**,18.95,0.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-1.0500000000000007,-5.2500000000000036
9149,crkt m16-10ks  tanto combo edge frame lock black  knife,https://i.ebayimg.com/thumbs/images/g/rXsAAOSwSEViuy~V/s-l140.jpg,https://www.ebay.com/itm/CRKT-M16-10KS-Tanto-Combo-Edge-Frame-Lock-Black-Knife-/374155064681,782**,20.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,5.0,33.33333333333333
9150,benchmade 551 griptilian folding blade pocket knife~440c~black grips~tight blade,https://i.ebayimg.com/thumbs/images/g/1UsAAOSwfGhisBDY/s-l140.jpg,https://www.ebay.com/itm/Benchmade-551-Griptilian-Folding-Blade-Pocket-Knife-440c-Black-Grips-Tight-Blade-/265745003534,350**,72.95,0.0,72.95,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,27.950000000000003,62.111111111111114
9151,vintage spyderco lockblade serrated blade knife pat 4347665,https://i.ebayimg.com/thumbs/images/g/MVkAAOSwWCRixYQ5/s-l140.jpg,https://www.ebay.com/itm/Vintage-Spyderco-lockblade-serrated-blade-knife-Pat-4347665-/144636487636,472**,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,True,18.0,60.0
9152,kershaw 7010 highball folding knife.  d2 clip point blade.,https://i.ebayimg.com/thumbs/images/g/QMAAAOSw9IRiuOBC/s-l140.jpg,https://www.ebay.com/itm/Kershaw-7010-Highball-Folding-Knife-D2-Clip-Point-Blade-/265754503474,780**,27.0,8.5,35.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,20.5,136.66666666666666
9153,crkt m16-13z spear point with tripe point serrations folding knife,https://i.ebayimg.com/thumbs/images/g/HVEAAOSwqohiwysV/s-l140.jpg,https://www.ebay.com/itm/CRKT-M16-13Z-Spear-Point-Tripe-Point-Serrations-Folding-Knife-/185488190383,914**,28.99,0.0,28.99,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,True,13.989999999999998,93.26666666666665
9154,crkt piet voxnaes design 5390 black pocket knife,https://i.ebayimg.com/thumbs/images/g/8UEAAOSwTIlivxj6/s-l140.jpg,https://www.ebay.com/itm/crkt-piet-voxnaes-design-5390-Black-pocket-knife-/165557025133,286**,20.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,False,5.0,33.33333333333333
9155,victorinox classic sd swiss army pocket knife (various colors),https://i.ebayimg.com/thumbs/images/g/1e4AAOSwPuZhmj-Q/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Classic-SD-Swiss-Army-Pocket-Knife-Various-Colors-/265415804188?var=0&vti=,750**,7.75,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-12.25,-61.25000000000001
9156,spyderco chicago g-10 cts bd1n folding knife,https://i.ebayimg.com/thumbs/images/g/k-oAAOSwkQpixX5m/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Chicago-G-10-CTS-BD1N-Folding-Knife-/144636460725,472**,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,True,14.0,46.666666666666664
9157,benchmade 551  d2 griptilian folding knife,https://i.ebayimg.com/thumbs/images/g/3~QAAOSwixdiv0C0/s-l140.jpg,https://www.ebay.com/itm/Benchmade-551-D2-Griptilian-Folding-Knife-/165557243230,191**,85.95,0.0,85.95,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,40.95,91.0
9158,spyderco dragonfly vg-10 blade  frn handle pocket knife,https://i.ebayimg.com/thumbs/images/g/ogEAAOSwpbFixX6U/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Dragonfly-VG-10-Blade-FRN-Handle-Pocket-Knife-/144636460881,462**,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,True,22.0,73.33333333333333
9159,victorinox original swiss army climber pocket knife! black!!!,https://i.ebayimg.com/thumbs/images/g/CmcAAOSwkaJivzuy/s-l140.jpg,https://www.ebay.com/itm/Victorinox-Original-Swiss-Army-Climber-Pocket-Knife-BLACK-/265761448724,488**,15.17,0.0,15.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,False,-4.83,-24.15
